index	guard	arm_identity	assertion	ordinal	status	failure_kind	reason
2622	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-float"", ""assertion"": ""resolved_count"", ""panel"": ""high"", ""provider"": ""openai"", ""tools"": false}"	resolved_count		PASS		assertions reached
2623	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-float"", ""assertion"": ""source"", ""panel"": ""high"", ""provider"": ""openai"", ""tools"": false}"	source		FAIL	AssertionError	"'explicit_object' != 'object_fallback'
- explicit_object
+ object_fallback
"
2624	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-float"", ""assertion"": ""effort"", ""panel"": ""high"", ""provider"": ""openai"", ""tools"": false}"	effort		FAIL	AssertionError	"'auto' != 'off'
- auto
+ off
"
2625	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-float"", ""assertion"": ""diagnostic"", ""panel"": ""high"", ""provider"": ""openai"", ""tools"": false}"	diagnostic		FAIL	AssertionError	"Lists differ: [] != ['event=reasoning_object_fallback reason=i[35 chars]ens']

Second list contains 1 additional elements.
First extra element 0:
'event=reasoning_object_fallback reason=invalid_control_value fields=max_tokens'

- []
+ ['event=reasoning_object_fallback reason=invalid_control_value '
+  'fields=max_tokens']"
2626	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-float"", ""assertion"": ""no_value_echo"", ""panel"": ""high"", ""provider"": ""openai"", ""tools"": false}"	no_value_echo		PASS		assertions reached
2627	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-float"", ""assertion"": ""http_status"", ""panel"": ""high"", ""provider"": ""openai"", ""tools"": true}"	http_status		PASS		assertions reached
2628	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-float"", ""assertion"": ""upstream_calls"", ""panel"": ""high"", ""provider"": ""openai"", ""tools"": true}"	upstream_calls		PASS		assertions reached
2629	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-float"", ""assertion"": ""outbound_fields"", ""panel"": ""high"", ""provider"": ""openai"", ""tools"": true}"	outbound_fields		PASS		assertions reached
2630	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-float"", ""assertion"": ""resolved_count"", ""panel"": ""high"", ""provider"": ""openai"", ""tools"": true}"	resolved_count		PASS		assertions reached
2631	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-float"", ""assertion"": ""source"", ""panel"": ""high"", ""provider"": ""openai"", ""tools"": true}"	source		FAIL	AssertionError	"'explicit_object' != 'object_fallback'
- explicit_object
+ object_fallback
"
2632	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-float"", ""assertion"": ""effort"", ""panel"": ""high"", ""provider"": ""openai"", ""tools"": true}"	effort		FAIL	AssertionError	"'auto' != 'off'
- auto
+ off
"
2633	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-float"", ""assertion"": ""diagnostic"", ""panel"": ""high"", ""provider"": ""openai"", ""tools"": true}"	diagnostic		FAIL	AssertionError	"Lists differ: [] != ['event=reasoning_object_fallback reason=i[35 chars]ens']

Second list contains 1 additional elements.
First extra element 0:
'event=reasoning_object_fallback reason=invalid_control_value fields=max_tokens'

- []
+ ['event=reasoning_object_fallback reason=invalid_control_value '
+  'fields=max_tokens']"
2634	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-float"", ""assertion"": ""no_value_echo"", ""panel"": ""high"", ""provider"": ""openai"", ""tools"": true}"	no_value_echo		PASS		assertions reached
2635	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-float"", ""assertion"": ""http_status"", ""panel"": ""high"", ""provider"": ""relay"", ""tools"": false}"	http_status		PASS		assertions reached
2636	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-float"", ""assertion"": ""upstream_calls"", ""panel"": ""high"", ""provider"": ""relay"", ""tools"": false}"	upstream_calls		PASS		assertions reached
2637	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-float"", ""assertion"": ""outbound_fields"", ""panel"": ""high"", ""provider"": ""relay"", ""tools"": false}"	outbound_fields		PASS		assertions reached
2638	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-float"", ""assertion"": ""resolved_count"", ""panel"": ""high"", ""provider"": ""relay"", ""tools"": false}"	resolved_count		PASS		assertions reached
2639	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-float"", ""assertion"": ""source"", ""panel"": ""high"", ""provider"": ""relay"", ""tools"": false}"	source		FAIL	AssertionError	"'explicit_object' != 'object_fallback'
- explicit_object
+ object_fallback
"
2640	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-float"", ""assertion"": ""effort"", ""panel"": ""high"", ""provider"": ""relay"", ""tools"": false}"	effort		FAIL	AssertionError	"'auto' != 'off'
- auto
+ off
"
2641	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-float"", ""assertion"": ""diagnostic"", ""panel"": ""high"", ""provider"": ""relay"", ""tools"": false}"	diagnostic		FAIL	AssertionError	"Lists differ: [] != ['event=reasoning_object_fallback reason=i[35 chars]ens']

Second list contains 1 additional elements.
First extra element 0:
'event=reasoning_object_fallback reason=invalid_control_value fields=max_tokens'

- []
+ ['event=reasoning_object_fallback reason=invalid_control_value '
+  'fields=max_tokens']"
2642	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-float"", ""assertion"": ""no_value_echo"", ""panel"": ""high"", ""provider"": ""relay"", ""tools"": false}"	no_value_echo		PASS		assertions reached
2643	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-float"", ""assertion"": ""http_status"", ""panel"": ""high"", ""provider"": ""relay"", ""tools"": true}"	http_status		PASS		assertions reached
2644	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-float"", ""assertion"": ""upstream_calls"", ""panel"": ""high"", ""provider"": ""relay"", ""tools"": true}"	upstream_calls		PASS		assertions reached
2645	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-float"", ""assertion"": ""outbound_fields"", ""panel"": ""high"", ""provider"": ""relay"", ""tools"": true}"	outbound_fields		PASS		assertions reached
2646	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-float"", ""assertion"": ""resolved_count"", ""panel"": ""high"", ""provider"": ""relay"", ""tools"": true}"	resolved_count		PASS		assertions reached
2647	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-float"", ""assertion"": ""source"", ""panel"": ""high"", ""provider"": ""relay"", ""tools"": true}"	source		FAIL	AssertionError	"'explicit_object' != 'object_fallback'
- explicit_object
+ object_fallback
"
2648	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-float"", ""assertion"": ""effort"", ""panel"": ""high"", ""provider"": ""relay"", ""tools"": true}"	effort		FAIL	AssertionError	"'auto' != 'off'
- auto
+ off
"
2649	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-float"", ""assertion"": ""diagnostic"", ""panel"": ""high"", ""provider"": ""relay"", ""tools"": true}"	diagnostic		FAIL	AssertionError	"Lists differ: [] != ['event=reasoning_object_fallback reason=i[35 chars]ens']

Second list contains 1 additional elements.
First extra element 0:
'event=reasoning_object_fallback reason=invalid_control_value fields=max_tokens'

- []
+ ['event=reasoning_object_fallback reason=invalid_control_value '
+  'fields=max_tokens']"
2650	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-float"", ""assertion"": ""no_value_echo"", ""panel"": ""high"", ""provider"": ""relay"", ""tools"": true}"	no_value_echo		PASS		assertions reached
2651	test_T_THINK_02_05_auto	"{""arm"": ""parser-budget-float"", ""assertion"": ""tuple_type""}"	tuple_type		FAIL	AssertionError	'auto' is not an instance of <class 'tuple'>
2652	test_T_THINK_02_05_auto	"{""arm"": ""parser-budget-float"", ""assertion"": ""tuple_length""}"	tuple_length		FAIL	AssertionError	False is not true
2653	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""http_status"", ""panel"": ""off"", ""provider"": ""router"", ""tools"": false}"	http_status		PASS		assertions reached
2654	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""upstream_calls"", ""panel"": ""off"", ""provider"": ""router"", ""tools"": false}"	upstream_calls		PASS		assertions reached
2655	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""outbound_fields"", ""panel"": ""off"", ""provider"": ""router"", ""tools"": false}"	outbound_fields		FAIL	AssertionError	"{'reasoning': {'enabled': True}} != {}
- {'reasoning': {'enabled': True}}
+ {}"
2656	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""resolved_count"", ""panel"": ""off"", ""provider"": ""router"", ""tools"": false}"	resolved_count		PASS		assertions reached
2657	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""source"", ""panel"": ""off"", ""provider"": ""router"", ""tools"": false}"	source		FAIL	AssertionError	"'explicit_object' != 'object_fallback'
- explicit_object
+ object_fallback
"
2658	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""effort"", ""panel"": ""off"", ""provider"": ""router"", ""tools"": false}"	effort		FAIL	AssertionError	"'auto' != 'off'
- auto
+ off
"
2659	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""diagnostic"", ""panel"": ""off"", ""provider"": ""router"", ""tools"": false}"	diagnostic		FAIL	AssertionError	"Lists differ: [] != ['event=reasoning_object_fallback reason=i[35 chars]ens']

Second list contains 1 additional elements.
First extra element 0:
'event=reasoning_object_fallback reason=invalid_control_value fields=max_tokens'

- []
+ ['event=reasoning_object_fallback reason=invalid_control_value '
+  'fields=max_tokens']"
2660	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""no_value_echo"", ""panel"": ""off"", ""provider"": ""router"", ""tools"": false}"	no_value_echo		PASS		assertions reached
2661	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""http_status"", ""panel"": ""off"", ""provider"": ""router"", ""tools"": true}"	http_status		PASS		assertions reached
2662	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""upstream_calls"", ""panel"": ""off"", ""provider"": ""router"", ""tools"": true}"	upstream_calls		PASS		assertions reached
2663	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""outbound_fields"", ""panel"": ""off"", ""provider"": ""router"", ""tools"": true}"	outbound_fields		FAIL	AssertionError	"{'reasoning': {'enabled': True}} != {}
- {'reasoning': {'enabled': True}}
+ {}"
2664	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""resolved_count"", ""panel"": ""off"", ""provider"": ""router"", ""tools"": true}"	resolved_count		PASS		assertions reached
2665	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""source"", ""panel"": ""off"", ""provider"": ""router"", ""tools"": true}"	source		FAIL	AssertionError	"'explicit_object' != 'object_fallback'
- explicit_object
+ object_fallback
"
2666	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""effort"", ""panel"": ""off"", ""provider"": ""router"", ""tools"": true}"	effort		FAIL	AssertionError	"'auto' != 'off'
- auto
+ off
"
2667	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""diagnostic"", ""panel"": ""off"", ""provider"": ""router"", ""tools"": true}"	diagnostic		FAIL	AssertionError	"Lists differ: [] != ['event=reasoning_object_fallback reason=i[35 chars]ens']

Second list contains 1 additional elements.
First extra element 0:
'event=reasoning_object_fallback reason=invalid_control_value fields=max_tokens'

- []
+ ['event=reasoning_object_fallback reason=invalid_control_value '
+  'fields=max_tokens']"
2668	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""no_value_echo"", ""panel"": ""off"", ""provider"": ""router"", ""tools"": true}"	no_value_echo		PASS		assertions reached
2669	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""http_status"", ""panel"": ""off"", ""provider"": ""anthropic"", ""tools"": false}"	http_status		PASS		assertions reached
2670	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""upstream_calls"", ""panel"": ""off"", ""provider"": ""anthropic"", ""tools"": false}"	upstream_calls		PASS		assertions reached
2671	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""outbound_fields"", ""panel"": ""off"", ""provider"": ""anthropic"", ""tools"": false}"	outbound_fields		FAIL	AssertionError	"{'thinking': {'type': 'enabled', 'budget_tokens': 10000}} != {}
- {'thinking': {'budget_tokens': 10000, 'type': 'enabled'}}
+ {}"
2672	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""resolved_count"", ""panel"": ""off"", ""provider"": ""anthropic"", ""tools"": false}"	resolved_count		PASS		assertions reached
2673	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""source"", ""panel"": ""off"", ""provider"": ""anthropic"", ""tools"": false}"	source		FAIL	AssertionError	"'explicit_object' != 'object_fallback'
- explicit_object
+ object_fallback
"
2674	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""effort"", ""panel"": ""off"", ""provider"": ""anthropic"", ""tools"": false}"	effort		FAIL	AssertionError	"'auto' != 'off'
- auto
+ off
"
2675	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""diagnostic"", ""panel"": ""off"", ""provider"": ""anthropic"", ""tools"": false}"	diagnostic		FAIL	AssertionError	"Lists differ: [] != ['event=reasoning_object_fallback reason=i[35 chars]ens']

Second list contains 1 additional elements.
First extra element 0:
'event=reasoning_object_fallback reason=invalid_control_value fields=max_tokens'

- []
+ ['event=reasoning_object_fallback reason=invalid_control_value '
+  'fields=max_tokens']"
2676	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""no_value_echo"", ""panel"": ""off"", ""provider"": ""anthropic"", ""tools"": false}"	no_value_echo		PASS		assertions reached
2677	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""http_status"", ""panel"": ""off"", ""provider"": ""anthropic"", ""tools"": true}"	http_status		PASS		assertions reached
2678	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""upstream_calls"", ""panel"": ""off"", ""provider"": ""anthropic"", ""tools"": true}"	upstream_calls		PASS		assertions reached
2679	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""outbound_fields"", ""panel"": ""off"", ""provider"": ""anthropic"", ""tools"": true}"	outbound_fields		FAIL	AssertionError	"{'thinking': {'type': 'enabled', 'budget_tokens': 10000}} != {}
- {'thinking': {'budget_tokens': 10000, 'type': 'enabled'}}
+ {}"
2680	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""resolved_count"", ""panel"": ""off"", ""provider"": ""anthropic"", ""tools"": true}"	resolved_count		PASS		assertions reached
2681	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""source"", ""panel"": ""off"", ""provider"": ""anthropic"", ""tools"": true}"	source		FAIL	AssertionError	"'explicit_object' != 'object_fallback'
- explicit_object
+ object_fallback
"
2682	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""effort"", ""panel"": ""off"", ""provider"": ""anthropic"", ""tools"": true}"	effort		FAIL	AssertionError	"'auto' != 'off'
- auto
+ off
"
2683	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""diagnostic"", ""panel"": ""off"", ""provider"": ""anthropic"", ""tools"": true}"	diagnostic		FAIL	AssertionError	"Lists differ: [] != ['event=reasoning_object_fallback reason=i[35 chars]ens']

Second list contains 1 additional elements.
First extra element 0:
'event=reasoning_object_fallback reason=invalid_control_value fields=max_tokens'

- []
+ ['event=reasoning_object_fallback reason=invalid_control_value '
+  'fields=max_tokens']"
2684	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""no_value_echo"", ""panel"": ""off"", ""provider"": ""anthropic"", ""tools"": true}"	no_value_echo		PASS		assertions reached
2685	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""http_status"", ""panel"": ""off"", ""provider"": ""openai"", ""tools"": false}"	http_status		PASS		assertions reached
2686	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""upstream_calls"", ""panel"": ""off"", ""provider"": ""openai"", ""tools"": false}"	upstream_calls		PASS		assertions reached
2687	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""outbound_fields"", ""panel"": ""off"", ""provider"": ""openai"", ""tools"": false}"	outbound_fields		PASS		assertions reached
2688	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""resolved_count"", ""panel"": ""off"", ""provider"": ""openai"", ""tools"": false}"	resolved_count		PASS		assertions reached
2689	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""source"", ""panel"": ""off"", ""provider"": ""openai"", ""tools"": false}"	source		FAIL	AssertionError	"'explicit_object' != 'object_fallback'
- explicit_object
+ object_fallback
"
2690	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""effort"", ""panel"": ""off"", ""provider"": ""openai"", ""tools"": false}"	effort		FAIL	AssertionError	"'auto' != 'off'
- auto
+ off
"
2691	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""diagnostic"", ""panel"": ""off"", ""provider"": ""openai"", ""tools"": false}"	diagnostic		FAIL	AssertionError	"Lists differ: [] != ['event=reasoning_object_fallback reason=i[35 chars]ens']

Second list contains 1 additional elements.
First extra element 0:
'event=reasoning_object_fallback reason=invalid_control_value fields=max_tokens'

- []
+ ['event=reasoning_object_fallback reason=invalid_control_value '
+  'fields=max_tokens']"
2692	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""no_value_echo"", ""panel"": ""off"", ""provider"": ""openai"", ""tools"": false}"	no_value_echo		PASS		assertions reached
2693	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""http_status"", ""panel"": ""off"", ""provider"": ""openai"", ""tools"": true}"	http_status		PASS		assertions reached
2694	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""upstream_calls"", ""panel"": ""off"", ""provider"": ""openai"", ""tools"": true}"	upstream_calls		PASS		assertions reached
2695	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""outbound_fields"", ""panel"": ""off"", ""provider"": ""openai"", ""tools"": true}"	outbound_fields		PASS		assertions reached
2696	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""resolved_count"", ""panel"": ""off"", ""provider"": ""openai"", ""tools"": true}"	resolved_count		PASS		assertions reached
2697	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""source"", ""panel"": ""off"", ""provider"": ""openai"", ""tools"": true}"	source		FAIL	AssertionError	"'explicit_object' != 'object_fallback'
- explicit_object
+ object_fallback
"
2698	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""effort"", ""panel"": ""off"", ""provider"": ""openai"", ""tools"": true}"	effort		FAIL	AssertionError	"'auto' != 'off'
- auto
+ off
"
2699	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""diagnostic"", ""panel"": ""off"", ""provider"": ""openai"", ""tools"": true}"	diagnostic		FAIL	AssertionError	"Lists differ: [] != ['event=reasoning_object_fallback reason=i[35 chars]ens']

Second list contains 1 additional elements.
First extra element 0:
'event=reasoning_object_fallback reason=invalid_control_value fields=max_tokens'

- []
+ ['event=reasoning_object_fallback reason=invalid_control_value '
+  'fields=max_tokens']"
2700	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""no_value_echo"", ""panel"": ""off"", ""provider"": ""openai"", ""tools"": true}"	no_value_echo		PASS		assertions reached
2701	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""http_status"", ""panel"": ""off"", ""provider"": ""relay"", ""tools"": false}"	http_status		PASS		assertions reached
2702	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""upstream_calls"", ""panel"": ""off"", ""provider"": ""relay"", ""tools"": false}"	upstream_calls		PASS		assertions reached
2703	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""outbound_fields"", ""panel"": ""off"", ""provider"": ""relay"", ""tools"": false}"	outbound_fields		PASS		assertions reached
2704	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""resolved_count"", ""panel"": ""off"", ""provider"": ""relay"", ""tools"": false}"	resolved_count		PASS		assertions reached
2705	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""source"", ""panel"": ""off"", ""provider"": ""relay"", ""tools"": false}"	source		FAIL	AssertionError	"'explicit_object' != 'object_fallback'
- explicit_object
+ object_fallback
"
2706	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""effort"", ""panel"": ""off"", ""provider"": ""relay"", ""tools"": false}"	effort		FAIL	AssertionError	"'auto' != 'off'
- auto
+ off
"
2707	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""diagnostic"", ""panel"": ""off"", ""provider"": ""relay"", ""tools"": false}"	diagnostic		FAIL	AssertionError	"Lists differ: [] != ['event=reasoning_object_fallback reason=i[35 chars]ens']

Second list contains 1 additional elements.
First extra element 0:
'event=reasoning_object_fallback reason=invalid_control_value fields=max_tokens'

- []
+ ['event=reasoning_object_fallback reason=invalid_control_value '
+  'fields=max_tokens']"
2708	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""no_value_echo"", ""panel"": ""off"", ""provider"": ""relay"", ""tools"": false}"	no_value_echo		PASS		assertions reached
2709	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""http_status"", ""panel"": ""off"", ""provider"": ""relay"", ""tools"": true}"	http_status		PASS		assertions reached
2710	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""upstream_calls"", ""panel"": ""off"", ""provider"": ""relay"", ""tools"": true}"	upstream_calls		PASS		assertions reached
2711	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""outbound_fields"", ""panel"": ""off"", ""provider"": ""relay"", ""tools"": true}"	outbound_fields		PASS		assertions reached
2712	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""resolved_count"", ""panel"": ""off"", ""provider"": ""relay"", ""tools"": true}"	resolved_count		PASS		assertions reached
2713	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""source"", ""panel"": ""off"", ""provider"": ""relay"", ""tools"": true}"	source		FAIL	AssertionError	"'explicit_object' != 'object_fallback'
- explicit_object
+ object_fallback
"
2714	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""effort"", ""panel"": ""off"", ""provider"": ""relay"", ""tools"": true}"	effort		FAIL	AssertionError	"'auto' != 'off'
- auto
+ off
"
2715	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""diagnostic"", ""panel"": ""off"", ""provider"": ""relay"", ""tools"": true}"	diagnostic		FAIL	AssertionError	"Lists differ: [] != ['event=reasoning_object_fallback reason=i[35 chars]ens']

Second list contains 1 additional elements.
First extra element 0:
'event=reasoning_object_fallback reason=invalid_control_value fields=max_tokens'

- []
+ ['event=reasoning_object_fallback reason=invalid_control_value '
+  'fields=max_tokens']"
2716	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""no_value_echo"", ""panel"": ""off"", ""provider"": ""relay"", ""tools"": true}"	no_value_echo		PASS		assertions reached
2717	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""http_status"", ""panel"": ""auto"", ""provider"": ""router"", ""tools"": false}"	http_status		PASS		assertions reached
2718	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""upstream_calls"", ""panel"": ""auto"", ""provider"": ""router"", ""tools"": false}"	upstream_calls		PASS		assertions reached
2719	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""outbound_fields"", ""panel"": ""auto"", ""provider"": ""router"", ""tools"": false}"	outbound_fields		FAIL	AssertionError	"{'reasoning': {'enabled': True}} != {}
- {'reasoning': {'enabled': True}}
+ {}"
2720	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""resolved_count"", ""panel"": ""auto"", ""provider"": ""router"", ""tools"": false}"	resolved_count		PASS		assertions reached
2721	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""source"", ""panel"": ""auto"", ""provider"": ""router"", ""tools"": false}"	source		FAIL	AssertionError	"'explicit_object' != 'object_fallback'
- explicit_object
+ object_fallback
"
2722	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""effort"", ""panel"": ""auto"", ""provider"": ""router"", ""tools"": false}"	effort		FAIL	AssertionError	"'auto' != 'off'
- auto
+ off
"
2723	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""diagnostic"", ""panel"": ""auto"", ""provider"": ""router"", ""tools"": false}"	diagnostic		FAIL	AssertionError	"Lists differ: [] != ['event=reasoning_object_fallback reason=i[35 chars]ens']

Second list contains 1 additional elements.
First extra element 0:
'event=reasoning_object_fallback reason=invalid_control_value fields=max_tokens'

- []
+ ['event=reasoning_object_fallback reason=invalid_control_value '
+  'fields=max_tokens']"
2724	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""no_value_echo"", ""panel"": ""auto"", ""provider"": ""router"", ""tools"": false}"	no_value_echo		PASS		assertions reached
2725	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""http_status"", ""panel"": ""auto"", ""provider"": ""router"", ""tools"": true}"	http_status		PASS		assertions reached
2726	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""upstream_calls"", ""panel"": ""auto"", ""provider"": ""router"", ""tools"": true}"	upstream_calls		PASS		assertions reached
2727	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""outbound_fields"", ""panel"": ""auto"", ""provider"": ""router"", ""tools"": true}"	outbound_fields		FAIL	AssertionError	"{'reasoning': {'enabled': True}} != {}
- {'reasoning': {'enabled': True}}
+ {}"
2728	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""resolved_count"", ""panel"": ""auto"", ""provider"": ""router"", ""tools"": true}"	resolved_count		PASS		assertions reached
2729	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""source"", ""panel"": ""auto"", ""provider"": ""router"", ""tools"": true}"	source		FAIL	AssertionError	"'explicit_object' != 'object_fallback'
- explicit_object
+ object_fallback
"
2730	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-negative"", ""assertion"": ""effort"", ""panel"": ""auto"", ""provider"": ""router"", ""tools"": true}"	effort		FAIL	AssertionError	"'auto' != 'off'
- auto
+ off
"
