index	guard	arm_identity	assertion	ordinal	status	failure_kind	reason
4485	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""panel"": ""auto"", ""provider"": ""openai"", ""tools"": true}"	assertEqual	2	PASS		assertion satisfied
4486	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""panel"": ""auto"", ""provider"": ""openai"", ""tools"": true}"	assertFalse	3	PASS		assertion satisfied
4487	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""panel"": ""auto"", ""provider"": ""openai"", ""tools"": true}"	assertTrue	4	PASS		assertion satisfied
4488	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""http_status"", ""panel"": ""auto"", ""provider"": ""openai"", ""tools"": true}"	assertEqual	1	PASS		assertion satisfied
4489	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""upstream_calls"", ""panel"": ""auto"", ""provider"": ""openai"", ""tools"": true}"	assertEqual	1	PASS		assertion satisfied
4490	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""outbound_fields"", ""panel"": ""auto"", ""provider"": ""openai"", ""tools"": true}"	assertIsNotNone	1	PASS		assertion satisfied
4491	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""outbound_fields"", ""panel"": ""auto"", ""provider"": ""openai"", ""tools"": true}"	assertEqual	2	PASS		assertion satisfied
4492	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""resolved_count"", ""panel"": ""auto"", ""provider"": ""openai"", ""tools"": true}"	assertEqual	1	PASS		assertion satisfied
4493	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""source"", ""panel"": ""auto"", ""provider"": ""openai"", ""tools"": true}"	assertEqual	1	PASS		assertion satisfied
4494	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""effort"", ""panel"": ""auto"", ""provider"": ""openai"", ""tools"": true}"	assertEqual	1	PASS		assertion satisfied
4495	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""diagnostic"", ""panel"": ""auto"", ""provider"": ""openai"", ""tools"": true}"	assertEqual	1	PASS		assertion satisfied
4496	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""no_value_echo"", ""panel"": ""auto"", ""provider"": ""openai"", ""tools"": true}"	assertNotIn	1	PASS		assertion satisfied
4497	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""panel"": ""auto"", ""provider"": ""relay"", ""tools"": false}"	assertEqual	1	PASS		assertion satisfied
4498	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""panel"": ""auto"", ""provider"": ""relay"", ""tools"": false}"	assertEqual	2	PASS		assertion satisfied
4499	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""panel"": ""auto"", ""provider"": ""relay"", ""tools"": false}"	assertFalse	3	PASS		assertion satisfied
4500	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""http_status"", ""panel"": ""auto"", ""provider"": ""relay"", ""tools"": false}"	assertEqual	1	PASS		assertion satisfied
4501	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""upstream_calls"", ""panel"": ""auto"", ""provider"": ""relay"", ""tools"": false}"	assertEqual	1	PASS		assertion satisfied
4502	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""outbound_fields"", ""panel"": ""auto"", ""provider"": ""relay"", ""tools"": false}"	assertIsNotNone	1	PASS		assertion satisfied
4503	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""outbound_fields"", ""panel"": ""auto"", ""provider"": ""relay"", ""tools"": false}"	assertEqual	2	PASS		assertion satisfied
4504	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""resolved_count"", ""panel"": ""auto"", ""provider"": ""relay"", ""tools"": false}"	assertEqual	1	PASS		assertion satisfied
4505	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""source"", ""panel"": ""auto"", ""provider"": ""relay"", ""tools"": false}"	assertEqual	1	PASS		assertion satisfied
4506	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""effort"", ""panel"": ""auto"", ""provider"": ""relay"", ""tools"": false}"	assertEqual	1	PASS		assertion satisfied
4507	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""diagnostic"", ""panel"": ""auto"", ""provider"": ""relay"", ""tools"": false}"	assertEqual	1	PASS		assertion satisfied
4508	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""no_value_echo"", ""panel"": ""auto"", ""provider"": ""relay"", ""tools"": false}"	assertNotIn	1	PASS		assertion satisfied
4509	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""panel"": ""auto"", ""provider"": ""relay"", ""tools"": true}"	assertEqual	1	PASS		assertion satisfied
4510	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""panel"": ""auto"", ""provider"": ""relay"", ""tools"": true}"	assertEqual	2	PASS		assertion satisfied
4511	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""panel"": ""auto"", ""provider"": ""relay"", ""tools"": true}"	assertFalse	3	PASS		assertion satisfied
4512	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""panel"": ""auto"", ""provider"": ""relay"", ""tools"": true}"	assertTrue	4	PASS		assertion satisfied
4513	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""http_status"", ""panel"": ""auto"", ""provider"": ""relay"", ""tools"": true}"	assertEqual	1	PASS		assertion satisfied
4514	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""upstream_calls"", ""panel"": ""auto"", ""provider"": ""relay"", ""tools"": true}"	assertEqual	1	PASS		assertion satisfied
4515	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""outbound_fields"", ""panel"": ""auto"", ""provider"": ""relay"", ""tools"": true}"	assertIsNotNone	1	PASS		assertion satisfied
4516	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""outbound_fields"", ""panel"": ""auto"", ""provider"": ""relay"", ""tools"": true}"	assertEqual	2	PASS		assertion satisfied
4517	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""resolved_count"", ""panel"": ""auto"", ""provider"": ""relay"", ""tools"": true}"	assertEqual	1	PASS		assertion satisfied
4518	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""source"", ""panel"": ""auto"", ""provider"": ""relay"", ""tools"": true}"	assertEqual	1	PASS		assertion satisfied
4519	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""effort"", ""panel"": ""auto"", ""provider"": ""relay"", ""tools"": true}"	assertEqual	1	PASS		assertion satisfied
4520	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""diagnostic"", ""panel"": ""auto"", ""provider"": ""relay"", ""tools"": true}"	assertEqual	1	PASS		assertion satisfied
4521	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""no_value_echo"", ""panel"": ""auto"", ""provider"": ""relay"", ""tools"": true}"	assertNotIn	1	PASS		assertion satisfied
4522	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""panel"": ""high"", ""provider"": ""router"", ""tools"": false}"	assertEqual	1	PASS		assertion satisfied
4523	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""panel"": ""high"", ""provider"": ""router"", ""tools"": false}"	assertEqual	2	PASS		assertion satisfied
4524	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""panel"": ""high"", ""provider"": ""router"", ""tools"": false}"	assertFalse	3	PASS		assertion satisfied
4525	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""http_status"", ""panel"": ""high"", ""provider"": ""router"", ""tools"": false}"	assertEqual	1	PASS		assertion satisfied
4526	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""upstream_calls"", ""panel"": ""high"", ""provider"": ""router"", ""tools"": false}"	assertEqual	1	PASS		assertion satisfied
4527	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""outbound_fields"", ""panel"": ""high"", ""provider"": ""router"", ""tools"": false}"	assertIsNotNone	1	PASS		assertion satisfied
4528	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""outbound_fields"", ""panel"": ""high"", ""provider"": ""router"", ""tools"": false}"	assertEqual	2	PASS		assertion satisfied
4529	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""resolved_count"", ""panel"": ""high"", ""provider"": ""router"", ""tools"": false}"	assertEqual	1	PASS		assertion satisfied
4530	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""source"", ""panel"": ""high"", ""provider"": ""router"", ""tools"": false}"	assertEqual	1	PASS		assertion satisfied
4531	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""effort"", ""panel"": ""high"", ""provider"": ""router"", ""tools"": false}"	assertEqual	1	PASS		assertion satisfied
4532	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""diagnostic"", ""panel"": ""high"", ""provider"": ""router"", ""tools"": false}"	assertEqual	1	PASS		assertion satisfied
4533	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""no_value_echo"", ""panel"": ""high"", ""provider"": ""router"", ""tools"": false}"	assertNotIn	1	PASS		assertion satisfied
4534	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""panel"": ""high"", ""provider"": ""router"", ""tools"": true}"	assertEqual	1	PASS		assertion satisfied
4535	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""panel"": ""high"", ""provider"": ""router"", ""tools"": true}"	assertEqual	2	PASS		assertion satisfied
4536	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""panel"": ""high"", ""provider"": ""router"", ""tools"": true}"	assertFalse	3	PASS		assertion satisfied
4537	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""panel"": ""high"", ""provider"": ""router"", ""tools"": true}"	assertTrue	4	PASS		assertion satisfied
4538	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""http_status"", ""panel"": ""high"", ""provider"": ""router"", ""tools"": true}"	assertEqual	1	PASS		assertion satisfied
4539	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""upstream_calls"", ""panel"": ""high"", ""provider"": ""router"", ""tools"": true}"	assertEqual	1	PASS		assertion satisfied
4540	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""outbound_fields"", ""panel"": ""high"", ""provider"": ""router"", ""tools"": true}"	assertIsNotNone	1	PASS		assertion satisfied
4541	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""outbound_fields"", ""panel"": ""high"", ""provider"": ""router"", ""tools"": true}"	assertEqual	2	PASS		assertion satisfied
4542	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""resolved_count"", ""panel"": ""high"", ""provider"": ""router"", ""tools"": true}"	assertEqual	1	PASS		assertion satisfied
4543	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""source"", ""panel"": ""high"", ""provider"": ""router"", ""tools"": true}"	assertEqual	1	PASS		assertion satisfied
4544	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""effort"", ""panel"": ""high"", ""provider"": ""router"", ""tools"": true}"	assertEqual	1	PASS		assertion satisfied
4545	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""diagnostic"", ""panel"": ""high"", ""provider"": ""router"", ""tools"": true}"	assertEqual	1	PASS		assertion satisfied
4546	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""no_value_echo"", ""panel"": ""high"", ""provider"": ""router"", ""tools"": true}"	assertNotIn	1	PASS		assertion satisfied
4547	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""panel"": ""high"", ""provider"": ""anthropic"", ""tools"": false}"	assertEqual	1	PASS		assertion satisfied
4548	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""panel"": ""high"", ""provider"": ""anthropic"", ""tools"": false}"	assertEqual	2	PASS		assertion satisfied
4549	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""panel"": ""high"", ""provider"": ""anthropic"", ""tools"": false}"	assertFalse	3	PASS		assertion satisfied
4550	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""http_status"", ""panel"": ""high"", ""provider"": ""anthropic"", ""tools"": false}"	assertEqual	1	PASS		assertion satisfied
4551	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""upstream_calls"", ""panel"": ""high"", ""provider"": ""anthropic"", ""tools"": false}"	assertEqual	1	PASS		assertion satisfied
4552	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""outbound_fields"", ""panel"": ""high"", ""provider"": ""anthropic"", ""tools"": false}"	assertIsNotNone	1	PASS		assertion satisfied
4553	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""outbound_fields"", ""panel"": ""high"", ""provider"": ""anthropic"", ""tools"": false}"	assertEqual	2	PASS		assertion satisfied
4554	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""resolved_count"", ""panel"": ""high"", ""provider"": ""anthropic"", ""tools"": false}"	assertEqual	1	PASS		assertion satisfied
4555	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""source"", ""panel"": ""high"", ""provider"": ""anthropic"", ""tools"": false}"	assertEqual	1	PASS		assertion satisfied
4556	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""effort"", ""panel"": ""high"", ""provider"": ""anthropic"", ""tools"": false}"	assertEqual	1	PASS		assertion satisfied
4557	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""diagnostic"", ""panel"": ""high"", ""provider"": ""anthropic"", ""tools"": false}"	assertEqual	1	PASS		assertion satisfied
4558	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""no_value_echo"", ""panel"": ""high"", ""provider"": ""anthropic"", ""tools"": false}"	assertNotIn	1	PASS		assertion satisfied
4559	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""panel"": ""high"", ""provider"": ""anthropic"", ""tools"": true}"	assertEqual	1	PASS		assertion satisfied
4560	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""panel"": ""high"", ""provider"": ""anthropic"", ""tools"": true}"	assertEqual	2	PASS		assertion satisfied
4561	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""panel"": ""high"", ""provider"": ""anthropic"", ""tools"": true}"	assertFalse	3	PASS		assertion satisfied
4562	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""panel"": ""high"", ""provider"": ""anthropic"", ""tools"": true}"	assertTrue	4	PASS		assertion satisfied
4563	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""http_status"", ""panel"": ""high"", ""provider"": ""anthropic"", ""tools"": true}"	assertEqual	1	PASS		assertion satisfied
4564	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""upstream_calls"", ""panel"": ""high"", ""provider"": ""anthropic"", ""tools"": true}"	assertEqual	1	PASS		assertion satisfied
4565	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""outbound_fields"", ""panel"": ""high"", ""provider"": ""anthropic"", ""tools"": true}"	assertIsNotNone	1	PASS		assertion satisfied
4566	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""outbound_fields"", ""panel"": ""high"", ""provider"": ""anthropic"", ""tools"": true}"	assertEqual	2	PASS		assertion satisfied
4567	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""resolved_count"", ""panel"": ""high"", ""provider"": ""anthropic"", ""tools"": true}"	assertEqual	1	PASS		assertion satisfied
4568	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""source"", ""panel"": ""high"", ""provider"": ""anthropic"", ""tools"": true}"	assertEqual	1	PASS		assertion satisfied
4569	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""effort"", ""panel"": ""high"", ""provider"": ""anthropic"", ""tools"": true}"	assertEqual	1	PASS		assertion satisfied
4570	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""diagnostic"", ""panel"": ""high"", ""provider"": ""anthropic"", ""tools"": true}"	assertEqual	1	PASS		assertion satisfied
4571	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""no_value_echo"", ""panel"": ""high"", ""provider"": ""anthropic"", ""tools"": true}"	assertNotIn	1	PASS		assertion satisfied
4572	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""panel"": ""high"", ""provider"": ""openai"", ""tools"": false}"	assertEqual	1	PASS		assertion satisfied
4573	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""panel"": ""high"", ""provider"": ""openai"", ""tools"": false}"	assertEqual	2	PASS		assertion satisfied
4574	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""panel"": ""high"", ""provider"": ""openai"", ""tools"": false}"	assertFalse	3	PASS		assertion satisfied
4575	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""http_status"", ""panel"": ""high"", ""provider"": ""openai"", ""tools"": false}"	assertEqual	1	PASS		assertion satisfied
4576	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""upstream_calls"", ""panel"": ""high"", ""provider"": ""openai"", ""tools"": false}"	assertEqual	1	PASS		assertion satisfied
4577	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""outbound_fields"", ""panel"": ""high"", ""provider"": ""openai"", ""tools"": false}"	assertIsNotNone	1	PASS		assertion satisfied
4578	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""outbound_fields"", ""panel"": ""high"", ""provider"": ""openai"", ""tools"": false}"	assertEqual	2	PASS		assertion satisfied
4579	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""resolved_count"", ""panel"": ""high"", ""provider"": ""openai"", ""tools"": false}"	assertEqual	1	PASS		assertion satisfied
4580	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""source"", ""panel"": ""high"", ""provider"": ""openai"", ""tools"": false}"	assertEqual	1	PASS		assertion satisfied
4581	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""effort"", ""panel"": ""high"", ""provider"": ""openai"", ""tools"": false}"	assertEqual	1	PASS		assertion satisfied
4582	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""diagnostic"", ""panel"": ""high"", ""provider"": ""openai"", ""tools"": false}"	assertEqual	1	PASS		assertion satisfied
4583	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""no_value_echo"", ""panel"": ""high"", ""provider"": ""openai"", ""tools"": false}"	assertNotIn	1	PASS		assertion satisfied
4584	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""panel"": ""high"", ""provider"": ""openai"", ""tools"": true}"	assertEqual	1	PASS		assertion satisfied
4585	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""panel"": ""high"", ""provider"": ""openai"", ""tools"": true}"	assertEqual	2	PASS		assertion satisfied
4586	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""panel"": ""high"", ""provider"": ""openai"", ""tools"": true}"	assertFalse	3	PASS		assertion satisfied
4587	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""panel"": ""high"", ""provider"": ""openai"", ""tools"": true}"	assertTrue	4	PASS		assertion satisfied
4588	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""http_status"", ""panel"": ""high"", ""provider"": ""openai"", ""tools"": true}"	assertEqual	1	PASS		assertion satisfied
4589	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""upstream_calls"", ""panel"": ""high"", ""provider"": ""openai"", ""tools"": true}"	assertEqual	1	PASS		assertion satisfied
4590	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""outbound_fields"", ""panel"": ""high"", ""provider"": ""openai"", ""tools"": true}"	assertIsNotNone	1	PASS		assertion satisfied
4591	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""outbound_fields"", ""panel"": ""high"", ""provider"": ""openai"", ""tools"": true}"	assertEqual	2	PASS		assertion satisfied
4592	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""resolved_count"", ""panel"": ""high"", ""provider"": ""openai"", ""tools"": true}"	assertEqual	1	PASS		assertion satisfied
4593	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""source"", ""panel"": ""high"", ""provider"": ""openai"", ""tools"": true}"	assertEqual	1	PASS		assertion satisfied
4594	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""effort"", ""panel"": ""high"", ""provider"": ""openai"", ""tools"": true}"	assertEqual	1	PASS		assertion satisfied
4595	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""diagnostic"", ""panel"": ""high"", ""provider"": ""openai"", ""tools"": true}"	assertEqual	1	PASS		assertion satisfied
4596	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""no_value_echo"", ""panel"": ""high"", ""provider"": ""openai"", ""tools"": true}"	assertNotIn	1	PASS		assertion satisfied
4597	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""panel"": ""high"", ""provider"": ""relay"", ""tools"": false}"	assertEqual	1	PASS		assertion satisfied
4598	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""panel"": ""high"", ""provider"": ""relay"", ""tools"": false}"	assertEqual	2	PASS		assertion satisfied
4599	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""panel"": ""high"", ""provider"": ""relay"", ""tools"": false}"	assertFalse	3	PASS		assertion satisfied
4600	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""http_status"", ""panel"": ""high"", ""provider"": ""relay"", ""tools"": false}"	assertEqual	1	PASS		assertion satisfied
4601	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""upstream_calls"", ""panel"": ""high"", ""provider"": ""relay"", ""tools"": false}"	assertEqual	1	PASS		assertion satisfied
4602	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""outbound_fields"", ""panel"": ""high"", ""provider"": ""relay"", ""tools"": false}"	assertIsNotNone	1	PASS		assertion satisfied
4603	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""outbound_fields"", ""panel"": ""high"", ""provider"": ""relay"", ""tools"": false}"	assertEqual	2	PASS		assertion satisfied
4604	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""resolved_count"", ""panel"": ""high"", ""provider"": ""relay"", ""tools"": false}"	assertEqual	1	PASS		assertion satisfied
4605	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""source"", ""panel"": ""high"", ""provider"": ""relay"", ""tools"": false}"	assertEqual	1	PASS		assertion satisfied
4606	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""effort"", ""panel"": ""high"", ""provider"": ""relay"", ""tools"": false}"	assertEqual	1	PASS		assertion satisfied
4607	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""diagnostic"", ""panel"": ""high"", ""provider"": ""relay"", ""tools"": false}"	assertEqual	1	PASS		assertion satisfied
4608	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""no_value_echo"", ""panel"": ""high"", ""provider"": ""relay"", ""tools"": false}"	assertNotIn	1	PASS		assertion satisfied
4609	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""panel"": ""high"", ""provider"": ""relay"", ""tools"": true}"	assertEqual	1	PASS		assertion satisfied
4610	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""panel"": ""high"", ""provider"": ""relay"", ""tools"": true}"	assertEqual	2	PASS		assertion satisfied
4611	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""panel"": ""high"", ""provider"": ""relay"", ""tools"": true}"	assertFalse	3	PASS		assertion satisfied
4612	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""panel"": ""high"", ""provider"": ""relay"", ""tools"": true}"	assertTrue	4	PASS		assertion satisfied
4613	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""http_status"", ""panel"": ""high"", ""provider"": ""relay"", ""tools"": true}"	assertEqual	1	PASS		assertion satisfied
4614	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""upstream_calls"", ""panel"": ""high"", ""provider"": ""relay"", ""tools"": true}"	assertEqual	1	PASS		assertion satisfied
4615	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""outbound_fields"", ""panel"": ""high"", ""provider"": ""relay"", ""tools"": true}"	assertIsNotNone	1	PASS		assertion satisfied
4616	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""outbound_fields"", ""panel"": ""high"", ""provider"": ""relay"", ""tools"": true}"	assertEqual	2	PASS		assertion satisfied
4617	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""resolved_count"", ""panel"": ""high"", ""provider"": ""relay"", ""tools"": true}"	assertEqual	1	PASS		assertion satisfied
4618	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""source"", ""panel"": ""high"", ""provider"": ""relay"", ""tools"": true}"	assertEqual	1	PASS		assertion satisfied
4619	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""effort"", ""panel"": ""high"", ""provider"": ""relay"", ""tools"": true}"	assertEqual	1	PASS		assertion satisfied
4620	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""diagnostic"", ""panel"": ""high"", ""provider"": ""relay"", ""tools"": true}"	assertEqual	1	PASS		assertion satisfied
4621	test_T_THINK_02_05_auto	"{""arm"": ""05b-budget-string"", ""assertion"": ""no_value_echo"", ""panel"": ""high"", ""provider"": ""relay"", ""tools"": true}"	assertNotIn	1	PASS		assertion satisfied
4622	test_T_THINK_02_05_auto	"{""arm"": ""parser-budget-string"", ""assertion"": ""tuple_type""}"	assertIsInstance	1	PASS		assertion satisfied
